id,bio,api_out,high_school,ent_year,grad_year
--- | ---
1960-1976 | Detroit, Wayne County, Mich.
1976-1978 | Bethesda, Md.
1978-1983 | Williamstown, Mass.
1983-1990 | Ann Arbor, Mich.
1990-1994 | Cambridge, Mass.
1994-2007 | Various locations (U.S. Commission on the Future of Worker-Management, trade union organizer, trade union director)
2007-2011 | Michigan (State of Michigan, Michigan department of energy, labor, and economic growth)
2011-2019 | Michigan (Business executive)
2019-2023 | Congress
2023- | Michigan","attended Berkley High School, Berkley, Mich., and   Bethesda-Chevy Chase High School, Bethesda, Md.",1974.0,1978.0
M001203,"A Representative from New Jersey; born in Slupsk, Poland, September 23, 1965; graduated from Princeton High School, Princeton, N.J., 1983; B.A., University of California, Berkeley, Calif., 1987; Rhodes Scholar, M.Phil., Oxford University, Oxford England, 1991; staff, nonprofit organization; nonprofit executive; staff, United States Senator Daniel P. Moynihan of New York, 1988-1989; staff, United States Department of State, 1994-1998; senior director, National Security Council, 1998-2001; Assistant Secretary of State for Democracy, Human Rights, and Labor, United States Department of State, 2014-2017; elected as a Democrat to the One Hundred Sixteenth and to the succeeding Congress (January 3, 2019-January 3, 2023) unsuccessful candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1965-1983 | Princeton, N.J.
1983-1987 | Berkeley, Calif.
1987-1991 | Oxford, England
1991-1994 | Nonprofit organization
1994-1998 | United States Department of State
1998-2001 | National Security Council
2014-2017 | United States Department of State
2019-2023 | Congress
2023- | New Jersey","Princeton High School, Princeton, N.J.",1979.0,1983.0
M001209,"A Representative from Utah; born in West Bountiful, Davis County, Utah, December 5, 1974; graduated from Viewmont High School, Bountiful, Utah, 1993; B.A., University of Utah, Salt Lake City, Utah, 2000; J.D., Columbia University, New York, N.Y., 2003; lawyer; adjunct professor; staff, Mayor of Salt Lake City, 2008-2012; member of the Utah state senate, 2008-2012; Mayor of Salt Lake County, 2013-2019; elected as a Democrat to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for reelection to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1974-1993 | West Bountiful, Davis County, Utah
1993-2000 | Salt Lake City, Utah
2000-2003 | New York, N.Y.
2003-2008 | Lawyer and adjunct professor
2008-2012 | Salt Lake City, Utah
2013-2019 | Salt Lake County, Utah
2019-2021 | Congress","Viewmont High School, Bountiful, Utah",1989.0,1993.0
M001204,"a Representative from Pennsylvania; born in Flushing, Queens County, N.Y., February 10, 1964; graduated from Babylon High School, Babylon, N.Y. 1982; attended New York Maritime University (now SUNY Maritime College), Bronx, N.Y., 1982-1983; B.A., Cornell University, Ithaca, N.Y., 1986; entrepreneur; business executive; unsuccessful candidate for nomination to the One Hundred Eleventh Congress in 2008; Pennsylvania state secretary of revenue, 2011-2015; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1964-1982 | Flushing, Queens County, N.Y.
1982-1983 | Bronx, N.Y.
1983-1986 | Ithaca, N.Y.
1986-2008 | Entrepreneur and business executive
2011-2015 | Pennsylvania
2019-present | Congress","Babylon High School, Babylon, N.Y.",1978.0,1982.0
M001205,"(daughter of Samuel Devine), a Representative from West Virginia; born in Columbus, Franklin County, Ohio, November 4, 1950; graduated from Bexley High School, Bexley, Ohio, 1968; B.S., Columbia College, Columbia, S.C., 1972; member of the West Virginia house of delegates, 2007-2019; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1950-1968 | Columbus, Franklin County, Ohio
1968-1972 | Columbia, S.C.
1972-2007 | West Virginia
2007-2019 | West Virginia House of Delegates
2019-present | Congress","Bexley High School, Bexley, Ohio",1964.0,1968.0
M001207,"a Representative from Florida; born in Guayaquil, Ecuador, January 18, 1971; graduated from Pomona Catholic High School, Pomona, Calif., 1988; B.S., Pitzer College, Claremont, Calif., 1992; M.A., Claremont Graduate University, Claremont, Calif., 1996; consultant; faculty, Florida International University, Miami, Fla., 2003-2011; elected as a Democrat to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for reelection to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1971-1984 | Guayaquil, Ecuador
1984-1988 | Pomona, Calif.
1988-1992 | Claremont, Calif.
1992-1996 | Claremont, Calif.
1996-2003 | Consultant
2003-2011 | Miami, Fla.
2019-2021 | Congress","Pomona Catholic High School, Pomona, Calif.",1984.0,1988.0
N000191,"a Representative from Colorado; born in Bakersfield, Kern County, Calif., May 13, 1984; graduated from Thunder Ridge High School, Highlands Ranch, Colo., 2002; B.A., University of Colorado, Boulder, Colo., 2005; J.D., University of Colorado, Boulder, Colo., 2009; nonprofit executive; member of the board of regents of the University of Colorado, Boulder, Colo., 2009-2015; executive director, Colorado department of regulatory agencies, 2015-2017; lawyer; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present); one of the managers appointed by the House of Representatives in 2021 to conduct the impeachment proceedings of Donald J. Trump, President of the United States.","Time Period | Location
--- | ---
1984-2002 | Bakersfield, Kern County, Calif.
2002-2005 | Highlands Ranch, Colo.
2005-2009 | Boulder, Colo.
2009-2015 | Boulder, Colo.
2015-2017 | Colorado
2017-present | Congress","Thunder Ridge High School, Highlands Ranch, Colo.",1998.0,2002.0
O000172,"a Representative from New York; born in New York City, Bronx County, N.Y., October 13, 1989; graduated from Yorktown High School, Yorktown Heights, N.Y., 2007; B.A., Boston University, Boston, Mass., 2011; community organizer; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1989-2003 | New York City, Bronx County, N.Y.
2003-2007 | Yorktown Heights, N.Y.
2007-2011 | Boston, Mass.
2011-2019 | Community organizer (Location not specified)
2019-present | Congress, Washington D.C.","Yorktown High School, Yorktown Heights, N.Y.",2003.0,2007.0
O000173,"A Representative from Minnesota; born in Mogadishu, Somalia, October 4, 1982; graduated from Edison High School, Minneapolis, Minn.; B.A., North Dakota State University, Fargo, N. Dak., 2011; B.S., North Dakota State University, Fargo, N. Dak., 2011; teacher; campaign manager; non-profit executive; staff, Minnesota department of education, 2006-2017; staff, Minneapolis city council, 2013-2015; member of the Minnesota state house of representatives, 2017-2019; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1982-2000 | Mogadishu, Somalia
2000-2007 | Minneapolis, Minn.
2007-2011 | Fargo, N. Dak.
2011-2017 | Minnesota Department of Education
2013-2015 | Minneapolis City Council
2017-2019 | Minnesota State House of Representatives
2019-Present | Congress","Edison High School, Minneapolis, Minn.",,
P000614,"A Representative from New Hampshire; born in Manchester, Hillsborough County, N.H., June 4, 1980; graduated from Manchester Central High School, Manchester, N.H., 1998; A.B., Harvard University, Cambridge, Mass., 2002; restaurant manager; member of the New Hampshire state house of representatives, 2003-2007; Hillsborough County, N.H., treasurer, 2007-2011; member of the New Hampshire executive council, 2013-2019; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1980-1998 | Manchester, Hillsborough County, N.H.
1998-2002 | Cambridge, Mass.
2002-2003 | Manchester, N.H. (Restaurant Manager)
2003-2007 | New Hampshire (State House of Representatives)
2007-2011 | Hillsborough County, N.H. (Treasurer)
2011-2013 | Manchester, N.H.
2013-2019 | New Hampshire (Executive Council)
2019-Present | Congress","Manchester Central High School, Manchester, N.H.",1994.0,1998.0
P000615,"a Representative from Indiana; born in Columbus, Bartholomew County, Ind., November 14, 1956; graduated from Columbus North High School, Columbus, Ind., 1975; B.A., Loyola University, Chicago, Ill., 1979; M.B.A., Loyola University, Chicago, Ill., 1985; United States Marine Corps., 1979-1983; engaged in the oil industry; retail consultant; small business owner; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1956-1975 | Columbus, Bartholomew County, Ind.
1975-1979 | Chicago, Ill.
1979-1983 | United States Marine Corps.
1983-1985 | Chicago, Ill.
1985-2019 | Engaged in the oil industry; retail consultant; small business owner
2019-present | Congress","Columbus North High School, Columbus, Ind.",1971.0,1975.0
R000610,"a Representative from Pennsylvania; born in Pittsburgh, Allegheny County, Pa., April 17, 1983; graduated from Thomas Jefferson High School, Jefferson Hills, Pa., 2001; B.A., Pennsylvania State University Behrend College, Erie, Pa., 2004; J.D., Duquesne University, Pittsburgh, Pa., 2007; United States Navy, 2007-2012; lawyer, private practice; Pennsylvania state magisterial district judge, 2013-2015; member of the Pennsylvania state senate, 2015-2018; unsuccessful candidate for nomination to the One Hundred Fifteenth Congress in a special election in 2017; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1983-2001 | Pittsburgh, Allegheny County, Pa.
2001-2004 | Erie, Pa.
2004-2007 | Pittsburgh, Pa.
2007-2012 | (U.S. Navy)
2012-2013 | Private practice
2013-2015 | Pennsylvania
2015-2018 | Pennsylvania
2019-present | Congress","Thomas Jefferson High School, Jefferson Hills, Pa.",1997.0,2001.0
R000611,"a Representative from Virginia; born in Manassas, Va., March 17, 1970; graduated from Stonewall Jackson High School, Manassas, Va., 1988; A.A., Burlington County College, Mount Laurel, N.J., 1996; A.A.S., Community College of the Air Force, Maxwell Air Force Base, Ala., 1996; B.A., University of Virginia, Charlottesville, Va., 1998; United States Air Force, 1992-2007; federal contractor; small business owner; distillery operator; elected as a Republican to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for renomination to the One Hundred Seventeenth Congress in 2020; staff, House Select Committee to Investigate the January 6th Attack on the United States Capitol, 2021-2022.","Time Period | Location
--- | ---
1970-1988 | Manassas, Va.
1988-1992 | (Unknown)
1992-1996 | Mount Laurel, N.J. / Maxwell Air Force Base, Ala.
1996-1998 | Charlottesville, Va.
1998-2007 | (US Air Force)
2007-2019 | (Federal contractor / Small business owner / Distillery operator)
2019-2021 | Congress
2021-2022 | House Select Committee to Investigate the January 6th Attack on the United States Capitol","Stonewall Jackson High School, Manassas, Va.",1984.0,1988.0
R000612,"A Representative from Tennessee; born in Cookeville, Putnam County, Tenn., February 23, 1965; graduated from Cookeville High School, Cookeville, Tenn., 1983; B.S., Tennessee Tech University, Cookeville, Tenn., 1988; M.S., Purdue University, West Lafayette, Ind., 1990; J.D., Vanderbilt University, Nashville, Tenn., 1993; business executive; farmer; Tennessee commissioner of agriculture, 2002-2003; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1965-1983 | Cookeville, Putnam County, Tenn.
1983-1988 | Cookeville, Tenn.
1988-1990 | West Lafayette, Ind.
1990-1993 | Nashville, Tenn.
1993-2002 | Business executive and farmer
2002-2003 | Tennessee
2019-present | Congress","Cookeville High School, Cookeville, Tenn.",1979.0,1983.0
R000614,"A Representative from Texas; born in Bethesda, Montgomery County, Md., August 7, 1972; graduated from Loudon Valley High School, Purcellville, Va., 1990; B.S., University of Virginia, Charlottesville, Va., 1994; M.S., University of Virginia, Charlottesville, Va., 1995; J.D., University of Texas, Austin, Tex., 2003; banking executive; staff, United States Senator John Cornyn of Texas, 2002-2006; special assistant district attorney for the United States Attorney for the Eastern District of Texas; staff, Governor Rick Perry of Texas; director, Texas office of state-federal relations, 2011-2012; staff, United States Senator Ted Cruz of Texas, 2012-2014; first assistant attorney general, office of the attorney general, state of Texas, 2014-2016; professional advocate; nonprofit executive; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1972-1990 | Bethesda, Montgomery County, Md.
1990-1995 | Charlottesville, Va.
1995-2003 | Austin, Tex.
2003-2006 | Staff for Senator John Cornyn, Texas
2006-2011 | Eastern District of Texas
2011-2012 | Texas office of state-federal relations
2012-2014 | Staff for Senator Ted Cruz, Texas
2014-2016 | Office of the attorney general, Texas
2016-2019 | Professional advocate and nonprofit executive
2019-present | Congress, Texas","Loudon Valley High School, Purcellville, Va.",1986.0,1990.0
S001216,"A Representative from Washington; born in Los Angeles, Los Angeles County, Calif., August 23, 1968; graduated from Palisades High School, Pacific Palisades, Calif., 1986; B.A., University of California, Berkeley, Calif., 1991; M.D., University of California, Davis, Calif., 1997; pediatric residency, Lucile Packard Children's Hospital at Stanford University, Palo Alto, Calif., 2000; pediatrician; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1968-1986 | Los Angeles, Los Angeles County, Calif.
1986-1991 | Berkeley, Calif.
1991-1997 | Davis, Calif.
1997-2000 | Palo Alto, Calif.
2000-2019 | Pediatrician
2019-present | Congress, Washington","Palisades High School, Pacific Palisades, Calif.",1982.0,1986.0
S001206,"a Representative from Florida; born in Cleveland, Cuyahoga County, Ohio, February 14, 1941; graduated from West Technical High School, Cleveland, Ohio, 1958; A.B., Western College for Women, Oxford, Ohio, 1962; Ph.D., Syracuse University, Syracuse, N.Y., 1970; United States Peace Corps, 1962-1964; professor, Teachers College, Columbia University, 1972-1977; assistant secretary, Department of Housing and Urban Development, 1977-1980; professor and president, Hunter College of the City University of New York, New York City, N.Y., 1980-1987; professor and chancellor, University of Wisconsin-Madison, Madison, Wis., 1987-1993; Secretary of Health and Human Services in the Cabinet of President William J. Clinton, 1993-2001; president, University of Miami, Miami, Fla., 2001-2015; nonprofit executive; elected as a Democrat to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for reelection to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1941-1958 | Cleveland, Cuyahoga County, Ohio
1958-1962 | Oxford, Ohio
1962-1970 | Syracuse, N.Y.
1970-1972 | (Peace Corps)
1972-1977 | New York City, N.Y.
1977-1980 | Department of Housing and Urban Development
1980-1987 | New York City, N.Y.
1987-1993 | Madison, Wis.
1993-2001 | (Secretary of Health and Human Services)
2001-2015 | Miami, Fla.
2015-2019 | (Nonprofit executive)
2019-2021 | Congress
2021-Present | Florida","West Technical High School, Cleveland, Ohio",1954.0,1958.0
S001207,"A Representative from New Jersey; born in Alexandria, Va., January 19, 1972; graduated from South Lakes High School, Reston, Va., 1990; B.S., United States Naval Academy, Annapolis, Md., 1994; M.Sc., London School of Economics and Political Science, London, England, 2003; J.D., Georgetown University, Washington, D.C., 2007; United States Navy, 1994-2003; lawyer; staff, United States Attorney for the District of New Jersey, 2012-2015; Assistant United States Attorney for the District of New Jersey, 2015-2016; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1972-1990 | Alexandria, Va.
1990-1994 | Annapolis, Md.
1994-2003 | United States Navy
2003-2007 | London, England
2007-2012 | Washington, D.C.
2012-2016 | New Jersey
2019-present | Congress","South Lakes High School, Reston, Va.",1986.0,1990.0
S001209,"a Representative from Virginia; born in Red Bank, Monmouth County, N.J., August 7, 1979; graduated from J.R. Tucker High School, Henrico, Va.; United States Capitol Page School, 1996; B.A., University of Virginia, Charlottesville, Va., 2001; M.B.A., Purdue University, 2002; teacher; postal inspector, United States Postal Service; case officer, Central Intelligence Agency, 2006-2014; consultant; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1979-1997 | Red Bank, Monmouth County, N.J.
1997-2001 | Charlottesville, Va.
2001-2002 | Purdue University
2002-2006 | Various locations (as a teacher and postal inspector)
2006-2014 | Various locations (as a CIA case officer)
2014-2019 | Virginia (as a consultant)
2019-present | Congress","J.R. Tucker High School, Henrico, Va.",,
S001210,"A Representative from Florida; born in Tampa, Hillsborough County, Fla., July 16, 1966; graduated from Brandon High School, Brandon, Fla., 1984; B.A., University of South Florida, Tampa, Fla., 1994; J.D., Florida State University, Tallahassee, Fla., 1998; lawyer, private practice; member of the Florida state house of representatives, 2012-2018; elected as a Republican to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for renomination to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1966-1984 | Tampa, Hillsborough County, Fla.
1984-1994 | Brandon, Fla.
1994-1998 | Tallahassee, Fla.
1998-2012 | Private practice
2012-2018 | Florida
2019-2021 | Congress","Brandon High School, Brandon, Fla.",1980.0,1984.0
S001211,"a Representative from Arizona; born in Long Island, N.Y., March 8, 1970; graduated from Cortez High School, Phoenix, Ariz.; B.A., Marquette University, Milwaukee, Wisc., 1992; J.D., University of Michigan, Ann Arbor, Mich., 1995; lawyer, private practice; member of the Phoenix, Ariz., city council, 2000-2009; deputy attorney general, Ariz. state attorney general's office, 2009-2011; Mayor of Phoenix, Ariz., 2012-2018; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1970-1988 | Long Island, N.Y. and Phoenix, Ariz.
1988-1992 | Milwaukee, Wisc.
1992-1995 | Ann Arbor, Mich.
1995-2000 | Private practice
2000-2009 | Phoenix, Ariz.
2009-2011 | Ariz. state attorney general's office
2012-2018 | Phoenix, Ariz.
2019-present | Congress","Cortez High School, Phoenix, Ariz.",,
S001212,"A Representative from Minnesota; born in Duluth, St. Louis County, Minn., May 10, 1966; graduated from Denfeld High School, Duluth, Minn., 1984; B.S., Lake Superior State University, Sault Sainte Marie, Mich., 1990; professional athlete; police officer; member of the Hermantown, Minn., city council, 2001-2005, 2011-2013; member of the St. Louis County, Minn., board of commissioners, 2013-2019; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1966-1984 | Duluth, St. Louis County, Minn.
1984-1990 | Sault Sainte Marie, Mich.
1990-2001 | Professional athlete and police officer
2001-2005 | Hermantown, Minn.
2011-2013 | Hermantown, Minn.
2013-2019 | St. Louis County, Minn.
2019-present | Congress","Denfeld High School, Duluth, Minn.",1980.0,1984.0
S001213,"A Representative from Wisconsin; born in Janesville, Rock County, Wis., March 3, 1981; graduated from Joseph A. Craig High School, Janesville, Wis., 1999; B.S. Georgetown University, Washington, D.C., 2003; J.D., University of Wisconsin, Madison, Wis., 2007; staff, United States Representative Paul D. Ryan of Wisconsin, 2003-2004; lawyer; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present); chair, Committee on House Administration (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1981-1999 | Janesville, Rock County, Wis.
1999-2003 | Washington, D.C.
2003-2004 | Staff for U.S. Representative Paul D. Ryan
2004-2007 | Madison, Wis.
2007-2019 | Lawyer
2019-present | Congress","Joseph A. Craig High School, Janesville, Wis.",1995.0,1999.0
S001214,"a Representative from Florida; born in Bradenton, Manatee County, Fla., May 19, 1978; graduated from Southeast High School, Bradenton, Fla., 1996; B.S., University of Florida, Gainesville, 2000; J.D., University of Florida, Gainesville, Fla., 2003; United States Army, 2004-2008, Operation Iraqi Freedom, 2006-2007; member of the Florida state house of representatives, 2010-2016; member of the Florida state senate, 2016-2018; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1978-1996 | Bradenton, Manatee County, Fla.
1996-2003 | Gainesville, Fla.
2004-2008 | United States Army (Operation Iraqi Freedom, 2006-2007)
2010-2016 | Florida State House of Representatives
2016-2018 | Florida State Senate
2019-present | Congress","Southeast High School, Bradenton, Fla.",1992.0,1996.0
S001215,"A Representative from Michigan; born in Rochester Hills, Oakland County, Mich., June 24, 1983; graduated from Seaholm Maple High School, Birmingham, Mich., 2001; B.A., American University, Washington, D.C., 2005; M.A., American University, Washington, D.C., 2007; presidential campaign aide, United States Senator Hillary Clinton of New York, 2007-2008; presidential campaign aide, United States Senator Barack Obama of Illinois, 2008; chief of staff, U.S. Auto Rescue Task Force, 2009-2011; business executive; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1983-2001 | Rochester Hills, Oakland County, Mich.
2001-2007 | Washington, D.C.
2007-2008 | New York
2008-2009 | Illinois
2009-2011 | U.S. Auto Rescue Task Force
2011-2019 | Business executive
2019-present | Congress","Seaholm Maple High School, Birmingham, Mich.",1997.0,2001.0
T000481,"A Representative from Michigan; born in Detroit, Wayne County, Mich., July 24, 1976; graduated from Southwestern High School, Detroit, Mich., 1994; B.A., Wayne State University, Detroit, Mich., 1998; J.D., Western Michigan University, Lansing, Mich., 2004; lawyer; staff, Michigan state house of representatives, 2007-2008; member of the Michigan state house of representatives, 2009-2014; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1976-1994 | Detroit, Wayne County, Mich.
1994-1998 | Wayne State University, Detroit, Mich.
1998-2004 | Lansing, Mich.
2004-2007 | Lawyer
2007-2008 | Michigan state house of representatives
2009-2014 | Michigan state house of representatives
2019-present | Congress","Southwestern High School, Detroit, Mich.",1990.0,1994.0
T000482,"A Representative from Massachusetts; born in Lowell, Middlesex County, Mass., October 27, 1973; graduated from Lowell High School, Lowell, Mass., 1991; B.S., Georgetown University, Washington, D.C., 1995; attended Harvard University, Cambridge, Mass., 2013; businesswoman; staff, United States Representative Marty Meehan of Massachusetts, 1995-2005; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1973-1991 | Lowell, Middlesex County, Mass.
1991-1995 | Washington, D.C.
1995-2005 | Massachusetts
2013 | Cambridge, Mass.
2005-2019 | Businesswoman
2019-present | Congress","Lowell High School, Lowell, Mass.",1987.0,1991.0
U000040,"A Representative from Illinois; born in Mayfield Heights, Cuyahoga County, Ohio, October 4, 1986; graduated Neuqua Valley High School, Naperville, Ill., 2004; B.S.N., University of Michigan, Ann Arbor, Mich., 2008; M.S.N./M.P.H., Johns Hopkins University, Baltimore, Md., 2009; nurse; professor; senior advisor, United States Department of Health and Human Services, 2014-2017; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1986-2002 | Mayfield Heights, Cuyahoga County, Ohio
2002-2004 | Naperville, Ill.
2004-2008 | Ann Arbor, Mich.
2008-2009 | Baltimore, Md.
2009-2014 | Nurse and professor
2014-2017 | United States Department of Health and Human Services
2019-present | Congress","Neuqua Valley High School, Naperville, Ill.",2000.0,2004.0
V000133,"A Representative from New Jersey; born in New York City, New York County, N.Y., February 23, 1953; attended Eastside High School, Paterson, N.J., and graduated from St. Mary's High School, Perth Amboy, N.J., 1971; B.S., Rutgers University, New Brunswick, N.J.; D.D.S., Fairleigh Dickinson University, Teaneck, N.J., 1979; dentist; Mayor of Dennis Township, N.J., 1994-1995, 1997-2003; member of the board of chosen freeholders, Cape May County, N.J., 1994-1997; member of the New Jersey state general assembly, 2001-2007; member of the New Jersey state senate, 2008-2019; elected as a Democrat to the One Hundred Sixteenth Congress; changed party affiliation from a Democrat to a Republican on January 7, 2020; elected as a Republican to the One Hundred Seventeenth and to the succeeding Congress (January 3, 2019-present).","Time Period | Location
--- | ---
1953-1969 | New York City, New York County, N.Y.
1969-1971 | Paterson, N.J.
1971-1975 | Perth Amboy, N.J.
1975-1979 | New Brunswick, N.J.
1979-1994 | Teaneck, N.J.
1994-1995 | Dennis Township, N.J.
1995-1997 | Cape May County, N.J.
1997-2003 | Dennis Township, N.J.
2001-2007 | New Jersey
2008-2019 | New Jersey
2019-Present | Congress","attended Eastside High School, Paterson, N.J., and   St. Mary's High School, Perth Amboy, N.J.",1967.0,1971.0
W000823,"a Representative from Florida; born in Boynton Beach, Palm Beach County, Fla., January 31, 1974; graduated from Stanton High School, Jacksonville, Fla., 1992; B.A., Virginia Military Institute, Lexington, Va., 1996; Green Beret, United States Army, 1996-2000, combat veteran, War in Afghanistan; United States Army Reserves, 2000-present; staff, Office of the Secretary of Defense; staff, Office of the Vice President Richard B. Cheney; business owner; television commentator; author; elected as a Republican to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1974-1992 | Boynton Beach, Palm Beach County, Fla.
1992-1996 | Lexington, Va.
1996-2000 | (War in Afghanistan)
2000-present | United States Army Reserves
2000-2018 | Office of the Secretary of Defense; Office of the Vice President Richard B. Cheney
2019-present | Congress","Stanton High School, Jacksonville, Fla.",1988.0,1992.0
W000824,"A Representative from Kansas; born at Lackland Air Force Base, San Antonio, Bexar County, Texas, September 18, 1976; graduated from Topeka West High School, Topeka, Kans., 1995; B.S., United States Military Academy, West Point, N.Y., 1995; M.S.R.E.D., Massachusetts Institute of Technology, Cambridge, Mass., 2010; M.C./M.P.A., Harvard University, Cambridge, Mass., 2017; United States Army, 1994-2004; independent contractor, United States Department of Defense; business consultant; elected as a Republican to the One Hundred Sixteenth Congress (January 3, 2019-January 3, 2021); unsuccessful candidate for nomination to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1976-1994 | San Antonio, Bexar County, Texas
1994-1995 | Topeka, Kans.
1995-1999 | West Point, N.Y.
1999-2004 | (U.S. Army)
2004-2010 | Independent contractor, U.S. Department of Defense
2010-2017 | Cambridge, Mass.
2017-2021 | Business consultant
2019-2021 | Congress","Topeka West High School, Topeka, Kans.",1991.0,1995.0
W000825,"a Representative from Virginia; born in Washington, D.C., May 27, 1968; graduated from Walt Whitman High School, Bethesda, Md., 1986; B.A., University of Maryland, College Park, Md., 1992; J.D., College of William and Mary Law School, Williamsburg, Va., 1995; lawyer, private practice; assistant commonwealth attorney, Loudon County, Va., 2001-2005; substitute judge, Loudon, Va., 2010-2011; member of the Virginia state senate, 2014-2018; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1968-1986 | Bethesda, Md.
1986-1992 | College Park, Md.
1992-1995 | Williamsburg, Va.
1995-2001 | Private practice
2001-2005 | Loudon County, Va.
2010-2011 | Loudon, Va.
2014-2018 | Virginia State Senate
2019-present | Congress","Walt Whitman High School, Bethesda, Md.",1982.0,1986.0
W000827,"a Representative from Texas; born in Cherokee County, Tex., April 8, 1953; graduated from Azle High School, Azle, Tex., 1971; attended University of Texas, Austin, Tex.; sales executive; business manager; newspaper columnist; member of the Arlington, Tex., city council, 2000-2008; Mayor pro tempore and member of the Arlington, Tex., city council, 2004-2008; staff, United States Representative Joe Linus Barton of Texas, 2000-2011; tax assessor-collector, Tarrant County, Tex., 2011-2017; elected as a Republican to the One Hundred Sixteenth and to the succeeding Congress; served until his death on February 7, 2021 (January 3, 2019-February 7, 2021), died on February 7, 2021, in Dallas, Tex.; interment at Mount Olivet Cemetery, Fort Worth, Tex.","Time Period | Location
--- | ---
1953-1971 | Cherokee County, Tex.
1971-1975 | Austin, Tex.
1975-2000 | Various locations (sales executive, business manager, newspaper columnist)
2000-2008 | Arlington, Tex.
2004-2008 | Arlington, Tex.
2000-2011 | Staff for U.S. Representative Joe Linus Barton
2011-2017 | Tarrant County, Tex.
2019-2021 | Congress
2021 | Dallas, Tex.","Azle High School, Azle, Tex.",1967.0,1971.0
K000395,"a Representative from Pennsylvania; born in Page, Coconino County, Ariz., October 23, 1965; graduated from Shikellamy High School, Sunbury, Pa., 1984; graduated from Don Paul Shearer Real Estate School, Wormleysburg, Pa., 1985; business manager; business owner; member of the Pennsylvania state house of representatives, 2010-2019; elected as a Republican to the One Hundred Sixteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Thomas A. Marino, and reelected to the succeeding Congress (May 21, 2019-January 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1965-1982 | Page, Coconino County, Ariz.
