id,bio,api_out
--- | ---
1959-1977 | Los Alamos, Los Alamos County, N.Mex.
1977-1981 | Albuquerque, N.Mex.
1981-1987 | Albuquerque, N.Mex.
1987-1991 | New Mexico (Lawyer)
1991-2002 | New Mexico (State Agency on Aging)
2002-2004 | New Mexico (Secretary of Aging and Long-Term Services)
2004-2007 | New Mexico (Secretary of Health)
2008 | New Mexico (Unsuccessful Nominee for Congress)
2010-2012 | Bernalillo County, N.Mex.
2013-2018 | Congress
2019-Present | New Mexico (Governor)"
M001188,"a Representative from New York; born in Queens, Queens County, N.Y., October 1, 1975; graduated from Stuyvesant High School, New York, N.Y., 1993; A.B., University of Michigan, Ann Arbor, Mich., 1997; J.D., Yeshiva University, New York City, N.Y., 2002; lawyer, private practice; member of the New York state assembly, 2009-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1975-1993 | Queens, Queens County, N.Y.
1993-1997 | Ann Arbor, Mich.
1997-2002 | New York City, N.Y.
2002-2009 | Private practice
2009-2012 | New York state assembly
2013-present | Congress"
J000294,"a Representative from New York; born in Brooklyn, Kings County, N.Y., August 4, 1970; B.A., Binghamton University, Vestal, N.Y., 1992; M.P.P., Georgetown University, Washington, D.C., 1994; J.D., New York University, New York, N.Y., 1997; law clerk, United States District Court for the Southern District of New York, 1997-1998; lawyer, private practice; member of the New York state assembly, 2007-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); one of the managers appointed by the House of Representatives in 2020 to conduct the impeachment proceedings of Donald J. Trump, President of the United States; chair, House Democratic Caucus (One Hundred Sixteenth and One Hundred Seventeenth Congresses); minority leader (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1970-1988 | Brooklyn, Kings County, N.Y.
1988-1992 | Vestal, N.Y.
1992-1994 | Washington, D.C.
1994-1997 | New York, N.Y.
1997-1998 | Southern District of New York
1998-2007 | Private practice
2007-2012 | New York state assembly
2013-present | Congress"
M001185,"a Representative from New York; born in Sherbrooke, Quebec, Canada, July 30, 1966; graduated from Hanover High School, Hanover, N.H., 1984; attended Georgetown University, Washington, D.C., 1986; B.A., University of Virginia, Charlottesville, Va., 1988; J.D., University of Virginia, Charlottesville, Va., 1992; campaign aide; lawyer, private practice; businessman; staff secretary to President William J. Clinton, 1997-2000; unsuccessful candidate for nomination for New York attorney general in 2006 and 2018; first deputy secretary to New York Governor Eliot Spitzer, 2007-2008; elected as a Democrat to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); unsuccessful candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1966-1982 | Sherbrooke, Quebec, Canada
1982-1984 | Hanover, N.H.
1984-1986 | Washington, D.C.
1986-1992 | Charlottesville, Va.
1992-1997 | Private practice and businessman
1997-2000 | Staff secretary to President William J. Clinton
2000-2006 | New York
2007-2008 | New York Governor Eliot Spitzer
2013-2023 | Congress
2023-Present | New York"
C001092,"a Representative from New York; born in Schenectady, Schenectady County, N.Y., May 20, 1950; B.S., North Carolina State University, Raleigh, N.C., 1972; M.B.A., University of Alabama, Birmingham, Ala., 1975; businessman; Erie County, N.Y. executive, 2007-2011; unsuccessful candidate for election to the One Hundred Sixth Congress in 1998; elected as a Republican to the One Hundred Thirteenth Congress and to the three succeeding Congresses until his resignation on September 30, 2019 (January 3, 2013-September 30, 2019); convicted on January 16, 2020, of conspiracy and making false statements; full pardon granted by President Donald J. Trump on December 22, 2020.","Time Period | Location
--- | ---
1950-1968 | Schenectady, Schenectady County, N.Y.
1968-1972 | Raleigh, N.C.
1972-1975 | Birmingham, Ala.
1975-2007 | Businessman (Location not specified)
2007-2011 | Erie County, N.Y.
2013-2019 | Congress
2019-2020 | (Convicted and pardoned, location not specified)"
H001067,"a Representative from North Carolina; born in Franklin, Va., November 4, 1971; graduated from Myers Park High School, Charlotte, N.C., 1990; B.A., University of North Carolina, Charlotte, N.C., 1996; communications director, North Carolina Republican party; business owner; staff, United States Representative Robert (Robin) Hayes of North Carolina, 2000-2005; staff, United States Representative Virginia Ann Foxx of North Carolina, 2005-2006; staff, United States Representative John R. Carter of Texas, 2006-2009; staff, United States Representative K. Michael Conaway of Texas, 2009-2011; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); chair, National Republican Congressional Committee (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1971-1990 | Charlotte, N.C.
1990-1996 | University of North Carolina, Charlotte, N.C.
1996-2000 | North Carolina Republican party
2000-2005 | Staff for U.S. Representative Robert (Robin) Hayes of North Carolina
2005-2006 | Staff for U.S. Representative Virginia Ann Foxx of North Carolina
2006-2009 | Staff for U.S. Representative John R. Carter of Texas
2009-2011 | Staff for U.S. Representative K. Michael Conaway of Texas
2013-present | U.S. Congress"
P000606,"A Representative from North Carolina; born in Dallas, Dallas County, Tex., August 15, 1948; B.A., University of Texas, Austin, Tex., 1970; assistant to president of campus ministry organization; business owner; member of the North Carolina state senate, 2003-2008; unsuccessful candidate for lieutenant governor of North Carolina in 2008; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was an unsuccessful candidate for nomination to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1948-1966 | Dallas, Dallas County, Tex.
1966-1970 | Austin, Tex.
1970-2003 | North Carolina (various roles)
2003-2008 | North Carolina State Senate
2008-2012 | North Carolina (unsuccessful candidate for lieutenant governor)
2013-2019 | Congress
2019-Present | North Carolina (unsuccessful candidate for nomination to Congress)"
M001187,"a Representative from North Carolina; born in Maginot Barracks, Verdun, France, July 28, 1959; attended Florida State University, Tallahassee, Fla.; A.A., University of South Florida, Tampa, Fla., 1980; energy company customer relations director; business owner; real estate developer; elected as a Republican to the One Hundred Thirteenth and to the three succeeding Congresses until his resignation on March 30, 2020 (January 3, 2013-March 30, 2020), White House Chief of Staff, 2020-2021; found in contempt of Congress by the U.S. House of Representatives on December 14, 2021, for failure to comply with a congressional subpoena.
&nbsp;","Time Period | Location
--- | ---
1959-1977 | Maginot Barracks, Verdun, France
1977-1979 | Tallahassee, Fla.
1979-1980 | Tampa, Fla.
1980-2012 | Various locations (energy company, business owner, real estate developer)
2013-2020 | North Carolina (Congress)
2020-2021 | White House
2021-Present | Under investigation by Congress"
H001065,"a Representative from North Carolina; born in Raleigh, Wake County, N.C., April 17, 1968; B.A., Wake Forest University, Winston-Salem, N.C.; J.D., Wake Forest University, Winston-Salem, N.C., 1996; lawyer, private practice; staff, United States Senator Jesse Helms of North Carolina, 1998-2002; assistant United States attorney, Eastern District of North Carolina, 2002-2006; United States attorney, Eastern District of North Carolina, 2006-2011; elected as a Republican to the One Hundred Thirteenth and to the three succeeding Congresses (January 3, 2013-January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1968-1986 | Raleigh, Wake County, N.C.
1986-1996 | Winston-Salem, N.C.
1996-1998 | Private practice
1998-2002 | Staff for Senator Jesse Helms
2002-2006 | Eastern District of North Carolina
2006-2011 | Eastern District of North Carolina
2013-2021 | Congress"
C001096,"A Senator and a Representative from North Dakota; born in Rolla, Rolette County, N.Dak., January 21, 1961; graduated from Kindred High School, Kindred, N.Dak., 1979; B.A., Concordia College, Moorhead, Minn., 1983; M.A., University of Mary, Bismarck, N.Dak., 2003; chairman, North Dakota Republican Party, 1991-1993; North Dakota state tourism director, 1993-1997; unsuccessful candidate for the United States House of Representatives in 1996; North Dakota state economic development and finance director, 1997-2000; unsuccessful candidate for the United States House of Representatives in 1998; North Dakota public service commissioner, 2003-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2018 for the term ending January 3, 2025.","Time Period | Location
--- | ---
1961-1979 | Rolla, Rolette County, N.Dak.
1979-1983 | Moorhead, Minn.
1983-1991 | North Dakota
1991-1993 | North Dakota (as chairman, North Dakota Republican Party)
1993-1997 | North Dakota (as state tourism director)
1997-2000 | North Dakota (as state economic development and finance director)
2003-2012 | North Dakota (as public service commissioner)
2013-2019 | Congress
2019-2025 | United States Senate"
W000815,"A Representative from Ohio; born in Cincinnati, Hamilton County, Ohio, June 17, 1958; graduated from St. Xavier High School, Finneytown, Ohio, 1976; B.A., University of Cincinnati, Cincinnati, Ohio, 1980; B.S. and D.P.M., William M. Scholl College of Podiatric Medicine, Rosalind Franklin University of Medicine and Science, Chicago, Ill., 1985; United States Army Reserve, 1998-2022; served in Operation Iraqi Freedom, 2005-2006; physician; unsuccessful candidate for mayor of Cincinnati, Ohio, in 2009; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1958-1976 | Cincinnati, Hamilton County, Ohio
1976-1980 | Cincinnati, Ohio
1980-1985 | Chicago, Ill.
1998-2022 | United States Army Reserve
2005-2006 | Operation Iraqi Freedom
2009 | Cincinnati, Ohio
2013-present | Congress"
B001281,"a Representative from Ohio; born in Dayton, Montgomery County, Ohio, March 12, 1950; graduated from Nettie Lee Roth High School, Dayton, Ohio; B.A., Central State University, Wilberforce, Ohio, 1972; M.S., Wright State University, Fairborn, Ohio, 1974; attended University of Cincinnati, Cincinnati, Ohio; Montgomery County, Ohio, executive director, human services; professor, Sinclair Community College, Dayton, Ohio, 1975-1983; businesswoman; member of the Ohio state house of representatives, 1999-2008, minority leader, 2007-2008; delegate to the Democratic National Convention, 1996, 2000, 2004, 2008, 2012, 2016; senior vice president, The Ohio State University, Columbus, Ohio, 2008-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1950-1968 | Dayton, Montgomery County, Ohio
1968-1972 | Wilberforce, Ohio
1972-1974 | Fairborn, Ohio
1974-1975 | Cincinnati, Ohio
1975-1983 | Dayton, Ohio
1983-1999 | Businesswoman
1999-2008 | Ohio State House of Representatives
2008-2012 | Columbus, Ohio
2013-present | Congress"
J000295,"A Representative from Ohio; born in Cleveland, Cuyahoga County, Ohio, March 17, 1957; graduated from West Geauga High School, Chesterland, Ohio, 1975; B.S., University of Dayton, Dayton, Ohio, 1979; J.D., University of Dayton, Dayton, Ohio, 1982; Cuyahoga County, Ohio, public defender, 1983-1984; Geauga County, Ohio, public defender, 1985-1988; Geauga County, Ohio, prosecutor, 1988-2012; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1957-1975 | Cleveland, Cuyahoga County, Ohio
1975-1979 | Dayton, Ohio
1979-1982 | Dayton, Ohio
1983-1984 | Cuyahoga County, Ohio
1985-1988 | Geauga County, Ohio
1988-2012 | Geauga County, Ohio
2013-present | Congress"
B001283,"A Representative from Oklahoma; born in Ann Arbor, Washtenaw County, Mich., June 15, 1975; graduated from Jenks High School, Tulsa, Okla., 1993; B.A., Rice University, Houston, Texas, 1998; M.B.A., Cornell University, Ithaca, N.Y., 2009; United States Navy, 1998-2007; United States Navy Reserve, 2010-present; defense consultant; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses until his resignation on April 23, 2018 (January 3, 2013-April 23, 2018); NASA Administrator, 2018-2021.","Time Period | Location
--- | ---
1975-1993 | Ann Arbor, Washtenaw County, Mich.
1993-1998 | Tulsa, Okla.
1998-2007 | United States Navy
2007-2009 | Ithaca, N.Y.
2010-2018 | United States Navy Reserve
2013-2018 | Congress
2018-2021 | NASA Administrator"
M001190,"a Representative from Oklahoma; born in Tulsa, Tulsa County, Okla., July 26, 1977; an enrolled member of the Cherokee Nation; graduated from Stillwell High School, Stillwell, Okla.; attended Missouri Valley College, Marshall, Mo., 1996; A.A.S., Oklahoma State University Institute of Technology, Okmulgee, Okla., 2010; business owner; plumber; rancher; elected as a Republican to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in a special election on November 8, 2022, to fill the vacancy caused by the resignation of James Inhofe, for the term ending January 3, 2027, and took the oath of office on January 3, 2023.","Time Period | Location
--- | ---
1977-1995 | Tulsa, Tulsa County, Okla.
1995-1996 | Marshall, Mo.
1996-2010 | Stillwell, Okla.
2010-2013 | Okmulgee, Okla.
2013-2023 | Congress
2023-2027 | United States Senate"
P000605,"a Representative from Pennsylvania; born in San Diego, San Diego County, Calif., May 27, 1962; graduated from Northern High School, Dillsburg, Pa., 1980; B.S., Pennsylvania State University, University Park, Pa., 1991; Pennsylvania Army National Guard, 1980-2019; business owner; member of the Pennsylvania state house of representatives, 2007-2012; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1962-1980 | San Diego, San Diego County, Calif.
1980-1991 | Dillsburg, Pa.
1991-2007 | University Park, Pa.
2007-2012 | Pennsylvania State House of Representatives
2013-present | Congress"
R000598,"A Representative from Pennsylvania; born in Endicott, Broome County, N.Y., April 25, 1962; graduated from West Seneca West Senior High School, West Seneca, N.Y., 1980; B.S., State University of New York-Buffalo State, Buffalo, N.Y., 1984; J.D., University of Notre Dame, Notre Dame, Ind., 1990; lawyer, private practice; director, Center for Faith-Based and Community Initiatives, United States Department of Homeland Security, 2006-2007; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was an unsuccessful candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1962-1980 | Endicott, Broome County, N.Y.
1980-1984 | Buffalo, N.Y.
1984-1990 | Notre Dame, Ind.
1990-2006 | Private practice
2006-2007 | United States Department of Homeland Security
2010-2019 | Pennsylvania"
C001090,"a Representative from Pennsylvania; born in Erie, Erie County, Pa., May 1, 1961; graduated from Upper Canada College, Toronto, Canada, 1979; A.B., Hamilton College, Clinton, N.Y., 1983; attended Temple University School of Law, Philadelphia, Pa., 1984; J.D., University of Pennsylvania, Philadelphia, Pa., 1986; lawyer, private practice; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1961-1979 | Erie, Erie County, Pa.
1979-1983 | Toronto, Canada
1983-1984 | Clinton, N.Y.
1984-1986 | Philadelphia, Pa.
1986-2013 | Private practice
2013-present | Congress"
R000597,"A Representative from South Carolina; born in Charleston, Charleston County, S.C., August 4, 1957; B.S., University of South Carolina, Columbia, S.C., 1979; M.A., University of South Carolina, Columbia, S.C., 1982; J.D., University of South Carolina, Columbia, S.C., 1982; lawyer, private practice; accountant; chairman of the Horry County, S.C., council, 2010-2012; elected as a Republican to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); unsuccessful candidate for renomination to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1957-1975 | Charleston, Charleston County, S.C.
1975-1979 | Columbia, S.C.
1979-1982 | Columbia, S.C.
1982-2010 | Private practice and accountant
2010-2012 | Horry County, S.C.
2013-2023 | Congress"
W000814,"A Representative from Texas; born on the north side of Pearland, Brazoria County, Tex., July 2, 1953; attended Alvin Community College in Alvin, Tex., 1971-1974; B.S., University of Houston-Clear Lake, Houston, Tex., 1977; business owner; member of the Pearland, Tex., city council, 1990-1996; member of the Texas state house of representatives, 2008-2012; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1953-1971 | Pearland, Brazoria County, Tex.
1971-1974 | Alvin, Tex.
1974-1977 | Houston, Tex.
1977-1990 | Pearland, Tex. (Business owner)
1990-1996 | Pearland, Tex. (City council)
2008-2012 | Texas (State house of representatives)
2013-present | Congress"
O000170,"A Representative from Texas; born in El Paso, El Paso County, Tex., September 26, 1972; attended El Paso High School, El Paso, Tex.; graduated from Woodberry Forest School, Woodberry Forest, Va., 1991; B.A., Columbia University, New York, N.Y., 1995; business owner; member of the El Paso, Tex., city council, 2005-2011; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018, but was an unsuccessful candidate for election to the United States Senate; unsuccessful candidate for election for Governor of Texas in 2022.","Time Period | Location
--- | ---
1972-1987 | El Paso, El Paso County, Tex.
1987-1991 | Woodberry Forest, Va.
1991-1995 | New York, N.Y.
1995-2005 | El Paso, Tex. (Business owner)
2005-2011 | El Paso, Tex. (City council)
2013-2019 | Congress
2019-2022 | Texas (Unsuccessful candidate for Senate and Governor)"
C001091,"A Representative from Texas; born in San Antonio, Bexar County, Tex., September 16, 1974; graduated from Thomas Jefferson High School, San Antonio, Tex., 1992; B.A., Stanford University, Stanford, Calif., 1996; J.D., Harvard University, Cambridge, Mass., 2000; lawyer, private practice; member of the Texas state house of representatives, 2002-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); one of the managers appointed by the House of Representatives in 2021 to conduct the impeachment proceedings of Donald J. Trump, President of the United States.","Time Period | Location
--- | ---
1974-1992 | San Antonio, Bexar County, Tex.
1992-1996 | Stanford, Calif.
1996-2000 | Cambridge, Mass.
2000-2002 | Private practice
2002-2012 | Texas
2013-present | Congress"
K000385,"A Representative from Illinois; born in New York, N.Y., April 30, 1956; graduated from Rhodes Prep High School, New York, N.Y., 1973; B.A., Bradley University, Peoria, Ill., 1977; M.A., Bradley University, Peoria, Ill., 1982; Ph.D., Northern Illinois University, DeKalb, Ill., 2004; counselor; community affairs director, Matteson, Ill., 1992-2006; member of the Illinois state house of representatives, 2003-2007; chief of staff, Illinois state treasurer, 2007-2010; Cook County, Ill., chief administrative officer, 2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Jesse L. Jackson, Jr., and reelected to the five succeeding Congresses (April 9, 2013-present).","Time Period | Location
--- | ---
1956-1973 | New York, N.Y.
1973-1977 | Peoria, Ill.
1977-1982 | Peoria, Ill.
1982-2004 | DeKalb, Ill.
1992-2006 | Matteson, Ill.
2003-2007 | Illinois
2007-2010 | Illinois
2010-2012 | Cook County, Ill.
2013-present | Congress"
G000572,"A Representative from Texas; born in Alpine, Brewster County, Tex., December 2, 1961; graduated from Alpine High School, Alpine, Tex., 1980; B.A., Sul Ross State University, Alpine, Tex., 1982; J.D., University of Texas, Austin, Tex., 1985; lawyer; assistant attorney general, Office of the Attorney General, State of Texas, 1986-1989; member of the Texas state house of representatives, 1991-2012; chairman, Texas state house of representatives Democratic caucus, 1991-2001; elected as a Democrat to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; unsuccessful candidate for election to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
1961-1980 | Alpine, Brewster County, Tex.
1980-1982 | Alpine, Tex.
1982-1985 | Austin, Tex.
1985-1986 | Private practice
1986-1989 | Office of the Attorney General, State of Texas
1991-2012 | Texas state house of representatives
2013-2015 | Congress
2015-2016 | Unsuccessful campaigns"
S001195,"a Representative from Missouri; born in St. Louis, Mo., on June 16, 1980; graduated from Salem High School, Salem, Mo., 1998; B.S., University of Missouri, Columbia, Mo., 2001; J.D., Oklahoma City University School of Law, Oklahoma City, Oklahoma, 2004; farmer; lawyer, private practice; member of the Missouri state house of representatives, 2005-2013; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Jo Ann Emerson, and reelected to the five succeeding Congresses (June 4, 2013-present); chair, Committee on Ways and Means (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1980-1998 | St. Louis, Mo.
1998-2001 | Columbia, Mo.
2001-2004 | Oklahoma City, Oklahoma
2004-2005 | Private practice and farming
2005-2013 | Missouri
2013-Present | Congress"
M001192,"A Representative from Louisiana; born in Oak Grove, West Carroll Parish, La., January 7, 1974; graduated from Forest High School, Forest, La., 1992; attended, University of Louisiana, Monroe; United States Army, 1992-1994; Louisiana National Guard; business owner; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Rodney Alexander (November 16, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1974-1992 | Oak Grove, West Carroll Parish, La.
1992-1994 | United States Army (Location not specified)
1994-2013 | Louisiana (Specific location not specified)
2013-2015 | Congress"
C001101,"a Representative from Massachusetts; born in New Haven, New Haven County, Conn., July 17, 1963; B.A., Saint Lawrence University, Canton, N.Y., 1985; J.D., Cornell University, Ithaca, N.Y., 1989; M.P.A., John F. Kennedy School of Government, Harvard University, Cambridge, Mass., 1997; lawyer, private practice; lawyer, Colorado district attorney's council; general counsel, Massachusetts state office of child care services; policy division chief, Office of the Attorney General, State of Massachusetts; clerk, federal court, 1990-1991; prosecutor, Office of the Attorney General, State of Colorado, 1991-1993; member of the Melrose, Mass. school committee, 2001-2007; member of the Massachusetts state house of representatives, 2008-2010; member of the Massachusetts state senate, 2010-2013; elected as a Democrat to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Edward J. Markey, and to the five succeeding Congresses (December 10, 2013-present); assistant Speaker (One Hundred Seventeenth Congress); minority whip (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1963-1981 | New Haven, New Haven County, Conn.
1981-1985 | Canton, N.Y.
1985-1989 | Ithaca, N.Y.
1989-1997 | Cambridge, Mass.
1990-1991 | Federal Court
1991-1993 | Colorado
1997-2001 | Massachusetts State Office of Child Care Services
2001-2007 | Melrose, Mass.
2008-2010 | Massachusetts State House of Representatives
2010-2013 | Massachusetts State Senate
2013-Present | Congress"
S000051,"A Representative from South Carolina; born in Fort Lauderdale, Broward County, Fla., May 28, 1960; attended high school in Beaufort, S.C.; B.A., Furman University, Greenville, S.C., 1983; M.B.A., University of Virginia, Charlottesville, Va., 1988; United States Air Force Reserve, 2002-2011; owner, real estate investment firm; farmer; elected as a Republican to the One Hundred Fourth and to the two succeeding Congresses (January 3, 1995-January 3, 2001); was not a candidate for reelection to the One Hundred Seventh Congress in 2000; Governor of South Carolina, 2003-2011; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Tim Scott, and reelected to the two succeeding Congresses (May 7, 2013-January 3, 2019); unsuccessful candidate for nomination to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1960-1978 | Fort Lauderdale, Broward County, Fla.
1978-1983 | Greenville, S.C.
1983-1988 | Charlottesville, Va.
1988-1995 | Real estate investment firm
2002-2011 | United States Air Force Reserve
1995-2001 | Congress
2003-2011 | South Carolina (as Governor)
2013-2019 | Congress"
K000381,"A Representative from Washington; born in Port Angeles, Clallam County, Wash., January 1, 1974; A.B., Princeton University, Princeton, N.J., 1996; D.Phil., University of Oxford, Oxford, England, 2003; businessman; member of the Washington state house of representatives, 2005-2007; member of the Washington state senate, 2007-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); chair, Select Committee on the Modernization of Congress (One Hundred Sixteenth and One Hundred Seventeenth Congresses).","Time Period | Location
--- | ---
1974-1992 | Port Angeles, Clallam County, Wash.
1992-1996 | Princeton, N.J.
1996-2003 | Oxford, England
2003-2005 | Businessman (Location not specified)
2005-2007 | Washington State
2007-2012 | Washington State
2013-Present | Congress"
H001064,"A Representative from Washington; born in Vancouver, Clark County, Wash., July 29, 1952; B.A., Evergreen State College, Olympia, Wash., 1973; attended Portland State University, Portland, Oreg., 1974-1975; businessman; television broadcaster; member of the Washington state house of representatives, 1976-1986; minority leader, 1977-1985; chief clerk, 1985-1987; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to the three succeeding Congresses (January 3, 2013-January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020, but was elected lieutenant governor of Washington; lieutenant governor of Washington, 2021&ndash;present.","Time Period | Location
--- | ---
1952-1970 | Vancouver, Clark County, Wash.
1970-1973 | Olympia, Wash.
1974-1975 | Portland, Oreg.
1975-1976 | Vancouver, Clark County, Wash.
1976-1986 | Washington state house of representatives
1987-2010 | Businessman and television broadcaster
2010-2012 | Unsuccessful candidate for Congress
2013-2021 | Congress
2021-Present | Lieutenant governor of Washington"
P000607,"A Representative from Wisconsin; born in Kenosha, Kenosha County, Wis., August 14, 1964; graduated from Mary D. Bradford High School, Kenosha, Wis., 1982; B.A., University of Wisconsin, Madison, Wis., 1986; businessman; member of the Dane County, Wis., board of supervisors, 1991-1996; member of the Wisconsin state assembly, 1999-2013; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1964-1982 | Kenosha, Kenosha County, Wis.
1982-1986 | Madison, Wis.
1986-1991 | Businessman
1991-1996 | Dane County, Wis.
1999-2013 | Wisconsin
2013-present | Congress"
K000380,"a Representative from Michigan; born in Flint, Genesee County, Mich., August 11, 1958; graduated from Flint Northern High School, Flint, Mich., 1976; attended University of Michigan, Flint, Mich.; B.S., Central Michigan University, Mount Pleasant, Mich., 2011; founder, Genesee County Land Bank; co-founder and chief executive, Center for Community Progress; member of the Flint, Mich., board of education, 1977-1985; member of the Genesee County, Mich., board of commissioners, 1985-1997; Genesee County, Mich., treasurer, 1997-2009; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1958-1976 | Flint, Genesee County, Mich.
1976-1978 | University of Michigan, Flint, Mich.
1978-2011 | Flint, Mich.
2011-2013 | Mount Pleasant, Mich.
1977-1985 | Flint, Mich.
1985-1997 | Genesee County, Mich.
1997-2009 | Genesee County, Mich.
2013-present | Congress"
S000937,"a Representative from Texas; born in Bloomfield Hills, Mich., November 14, 1956; graduated from Dondero High School, Royal Oak, Mich., 1975; B.S., University of Houston, Houston, Tex., 1990; accountant; elected as a Republican to the One Hundred Fourth Congress (January 3, 1995-January 3, 1997); unsuccessful candidate for reelection the One Hundred Fifth Congress in 1996; elected as a Republican to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014, but was an unsuccessful candidate for nomination to the United States Senate; convicted on April 12, 2018, of obtaining funds under false pretenses, money laundering, fraud, conspiracy, making false and excessive contributions, and filing false income tax return; sentence commuted by President Donald J. Trump on December 22, 2020.","Time Period | Location
--- | ---
1956-1975 | Bloomfield Hills, Mich.
1975-1990 | Houston, Tex.
1995-1997 | Congress
2013-2015 | Congress
2015-2020 | Legal issues
2020-Present | Unknown"
B001289,"A Representative from Alabama; born in Mobile, Mobile County, Ala., February 16, 1955; graduated from University Military School, Mobile, Ala., 1973; B.A., Duke University, Durham, N.C., 1977; J.D., University of Alabama School of Law, Tuscaloosa, Ala., 1980; lawyer, private practice; member of the Alabama state board of education, 1994-2002; member of the Alabama state senate, 2002-2007; chancellor of the Alabama department of postsecondary education, 2007-2009; unsuccessful candidate for nomination for governor of Alabama in 2010; elected as a Republican, by special election, to the One Hundred Thirteenth Congress to fill the vacancy caused by the resignation of United States Representative Josiah Robins (Jo) Bonner, Jr., and to the three succeeding Congresses (December 17, 2013-January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020, but was an unsuccessful candidate for nomination to the United States Senate.&nbsp;","Time Period | Location
--- | ---
1955-1973 | Mobile, Mobile County, Ala.
1973-1977 | Durham, N.C.
1977-1980 | Tuscaloosa, Ala.
1980-1994 | Private practice
1994-2002 | Alabama state board of education
2002-2007 | Alabama state senate
